ssc_percentage,hsc_percentage,degree_percentage,cgpa,active_backlogs,aptitude_test_score,coding_test_score,technical_interview_score,communication_score,internships_count,projects_count,certifications_count,hackathons_participated,attendance_percentage,extracurricular_participation,work_experience_months,branch,gender,academic_score,skill_score,activity_score,placed
93.01238239632767,60.048767520162095,95.87127191502816,5.300711713003926,3,31.33812661008348,78.61592404722244,26.80827888958283,90.8868887050813,0,2,3,2,64.54996947823315,0,2,CSE,Female,84.2668537409582,56.91230456299251,7,0
65.26416679864947,67.78266093398634,91.38212562874163,7.811484079389549,4,63.3790427822472,52.36219084590957,50.84780740106667,91.65519554132932,1,5,0,0,93.44795525104482,0,11,Civil,Female,76.4668985712874,64.56105914263819,6,0
55.28249237732848,73.25710328916902,88.85677158679414,9.7881264225269,4,78.14054297013925,25.468256024796688,25.68279112352017,43.78297634250612,2,0,3,0,95.2226405781247,0,11,Civil,Male,74.1045873346669,43.268641615240554,5,0
60.9408878020132,79.6762290334542,81.45161507067304,5.876514711788298,0,80.589487038876,82.70078739872858,36.86344812400229,38.39950031705924,1,1,3,1,50.037385418526554,0,11,IT,Male,74.76578107890944,59.638305719666526,6,0
70.50117385406031,67.70785469934907,76.44115378923868,8.450024454103328,1,78.47727020759756,42.86066596741648,38.34926216301379,52.9043177652985,2,0,1,0,79.70681957387757,1,10,Mechanical,Male,72.03917008171828,53.147879025831585,3,0
89.26470876427967,72.2016663743911,54.175364475747685,6.004668443295282,1,39.410459058568534,54.62135036794101,57.528576883806295,39.242526814411896,2,0,2,4,85.96503045125567,1,0,Civil,Female,70.1100583319003,47.70072828118193,8,0
91.31506799630449,85.87860503042032,69.60575422739353,7.679138422365407,3,50.95769118601768,74.83551065775212,41.48497339629141,73.79070746333629,3,0,1,3,80.9373491228803,0,7,IT,Female,81.00040359897486,60.26722067584937,7,0
50.33370226549715,51.7607937387487,67.88904881659107,5.483382248233598,3,55.110086779190944,46.59649257189696,28.078248545420887,86.08517476386284,3,3,0,1,54.0839882433177,0,0,IT,Male,57.78396832791019,53.9675006650929,7,0
74.51587052372315,62.116973328513,62.468181620495656,7.251854681290926,3,86.31060453756535,24.52685249173725,33.399287127528616,73.84737047289735,1,3,3,3,60.886244939945115,0,4,Civil,Female,65.97712580386911,54.52102865743215,10,0
70.0357281511414,84.24078012245852,84.72416545705208,8.78081664447623,1,49.51319106901871,49.913683761025084,31.782045084167272,85.94803577994796,0,4,1,3,62.5170133690693,0,8,IT,Male,80.17261866490081,54.289238923539756,8,1
60.66117490259505,92.96992820898556,73.802035283781,6.737857621194911,2,44.74934747070422,95.55588661554427,97.84614383298387,51.75937297659793,1,1,1,2,91.58623156525448,0,6,CSE,Female,75.61014504698659,72.47768772395757,5,0
55.75353763201677,74.56051722155198,53.8902183635671,8.32455862243609,4,97.02136133266673,71.33875178388465,80.7434005534779,32.50535765670887,2,2,1,2,73.15997181544603,1,3,CSE,Female,60.65030380149747,70.40221783168454,7,0
66.20552822737415,75.54144729273514,60.56879369359095,8.977249803948645,2,30.62042995794282,73.71833189337656,97.42091722156496,79.03607579180738,3,2,0,1,74.34141059706184,1,10,Civil,Male,66.75161013346917,70.19893871617293,6,1
95.25966578780091,55.14425654430925,82.7964206556606,9.635889097397264,2,99.84745989773847,70.58257229101119,55.179238920632685,48.83796041132431,1,2,2,2,96.74465232772542,1,8,Mechanical,Male,78.23974496189729,68.61180788017667,7,1
65.51374073699625,71.47579360752582,53.65428125553441,6.173210409277267,1,77.37749092001769,35.919371116754945,42.26947853301253,73.7016660183306,1,0,1,2,81.85429444273578,0,8,CSE,Female,62.558572805570385,57.31700164702894,4,0
74.90194984368156,75.56562878984111,90.85793187434089,6.996579579046541,2,87.9928509614382,53.46670912818241,83.86345577673494,41.65151535854125,3,3,0,2,94.93338507763319,0,1,CSE,Male,81.48344633979316,66.7436328062242,8,1
83.74491002696854,61.63858417446703,73.76703329667077,5.7620800666520875,0,50.62335774423352,80.07518386906546,46.10031344329174,26.49837078453381,3,1,3,3,72.82544276707665,1,9,Civil,Male,73.12186157909898,50.82430646028113,10,0
67.4542209142061,62.92367508557029,73.06815571167911,9.962417510791877,3,31.0020694366942,28.10983180425273,43.95066989642786,99.40654363902107,3,0,4,1,57.47181292591471,1,9,ECE,Female,68.34063108460455,50.617278694098964,8,1
96.64553997060611,68.10963982902189,78.43557366365684,9.635004839621477,0,81.6508662993071,42.22822208717698,38.600479376626495,32.49612063444794,2,3,0,3,96.49677970370428,0,10,IT,Female,80.80078340535113,48.743922099389636,8,1
96.19747015722135,50.963417493330866,89.58468636440716,7.699785651402798,4,88.3901217900473,42.10552867726829,30.37431825793883,99.07367951707849,3,3,4,4,72.93525578337692,1,11,CSE,Female,79.98214084092854,64.98591206058322,14,1
62.08555019961748,65.45979994799256,66.69484197930527,9.210166471882106,3,81.83332923674634,54.56151420756048,40.51704488134128,98.18239460531578,0,5,1,3,59.08157109394109,1,5,ECE,Male,64.94154183600511,68.77357073274096,9,1
73.8679282828345,60.149504335834145,82.54477532283505,7.60478988636021,2,39.9995201110587,98.42949927537481,48.42557987791102,83.50544831264317,1,5,1,4,65.11978701519611,0,3,Mechanical,Female,73.22313991473462,67.59001189424693,11,1
64.44215887120494,65.7198729045399,77.15513427179798,8.117928440013799,4,82.73995455798783,25.400203734705755,73.91953665165843,72.7538369665598,3,1,0,0,52.540129484447114,1,7,ECE,Female,69.91066324144263,63.703382977727955,4,0
63.67234373011844,55.74858232732406,62.81735696813222,5.445622160580083,3,83.82459474753486,61.496079550447604,25.005187377556126,66.22456402008677,3,1,4,0,73.41502957281926,1,11,Civil,Female,60.95322060448564,59.13760642390634,8,0
51.77057347301758,92.74530947551496,92.17423934504758,8.77635210248404,2,76.09783609690385,34.349174560976834,36.840555173227436,89.28812363022678,2,1,1,4,92.65640859551183,1,10,Mechanical,Female,80.22446062257879,59.14392236533372,8,1
79.25908803103505,78.49243777059434,88.27644903713255,5.638567418176174,0,83.62811529569103,97.65412363277953,84.72189122333411,43.15516172955903,2,0,3,4,96.67902280033447,0,6,Mechanical,Female,82.63603735534184,77.28982297034094,9,1
74.12859311498535,82.5969113189355,81.60568806360442,9.130338151262642,3,89.21450077744126,29.064280378197136,31.75375388670166,57.41449699879016,1,4,2,3,96.63011037518218,1,6,ECE,Male,79.65992655561803,51.86175801028255,10,1
52.47098005999949,87.88021945315224,90.82792299652361,8.91014043835193,2,72.95228799662209,52.288080188927296,47.41161172180172,69.55119754932015,0,1,2,4,56.26150128143734,1,10,Civil,Female,78.43652905255496,60.550794364167814,7,1
63.37503028335735,73.92522554859475,91.6301216460705,8.543723488714882,0,36.20232997787753,79.03079878676849,89.1727137486512,52.895238069559284,1,5,1,1,69.10269412555284,1,9,CSE,Female,77.84212540801383,64.32527014571413,8,1
93.59676252639937,54.172173828196335,84.00142288232166,5.180801902623811,4,64.13394667670477,76.36435424219562,32.39402489147541,54.19891632722144,3,4,4,0,51.41143798253532,0,8,ECE,Male,77.93125005930737,56.772810534399305,11,0
61.49897075201468,75.78111400729028,90.17663976145626,6.515641779726643,4,35.435453427012355,53.818290951514584,26.61894684945519,46.422773400166754,0,0,1,0,92.75826724857365,0,4,CSE,Female,77.25468133237399,40.57386615703722,1,0
56.95495386037871,78.1683736650022,83.47863016012562,6.315562849554214,4,58.52801217227016,47.721933436217455,58.763039606400866,65.13854533476288,0,4,4,4,67.93778810106369,1,5,ECE,Female,73.92845032166451,57.53788263741284,12,0
73.49373249332302,85.78109476084784,82.64675704449442,6.800682037357595,4,58.497454238793935,51.808990284229644,44.19356090228291,88.04596224120928,0,2,3,2,81.55585139461174,0,0,CSE,Male,80.84115099404903,60.63649191662894,7,0
97.31122179730883,70.71965821902461,79.69334615432885,5.438213733819193,1,34.62068908981691,41.142101052691146,65.07266915870832,36.12227024050503,0,4,4,2,85.74492190386442,1,5,ECE,Female,82.28660246663156,44.239432385430355,10,0
61.61865303255202,56.12385453418706,86.13039869876678,9.684789115155315,3,54.41743737786355,36.42663509654398,84.30439123867801,94.75464310027532,1,1,1,4,71.49223348715776,0,1,Mechanical,Male,69.77491174952843,67.47577670334022,7,1
82.26250627548217,63.621243478338776,57.61304505406754,7.769011203561881,3,37.769866915392036,58.6431758047112,30.971879052219453,75.12701229985836,2,0,3,1,65.32211682751215,0,5,IT,Female,66.81034294777331,50.62798351804526,6,0
86.55774153577845,67.42795022713449,92.28179644154856,6.527621553290118,1,86.57646470064554,41.482700485408586,66.45592676434279,85.86185701440242,2,1,0,2,98.11064550579724,1,8,Mechanical,Male,83.10842610549331,70.09423724119983,5,0
61.40660211163518,81.00402758391687,91.84848933177113,6.984907585371417,2,96.33816181751295,42.99693319178001,60.44070083118911,64.49525541040093,3,5,2,4,98.22441125119272,1,7,CSE,Male,79.46258464137406,66.06776281272074,14,1
84.95438473336927,77.39735862410777,51.40386958565884,7.236012702524178,2,35.0621532680557,72.54048507796456,31.526302881055965,82.36133611392508,2,2,1,1,64.4718184015011,1,8,Civil,Female,69.26707084150664,55.37256933525032,6,0
67.65359037052416,67.09264284309663,89.6392040271086,8.002971666803086,4,96.8580645104191,97.48298653599137,69.9198788423186,21.296031787157375,2,5,1,1,73.9812548372229,0,9,Mechanical,Male,76.27955157492968,71.38924041897161,9,1
80.35067986849182,97.35273194206303,56.18575363872537,7.578397138482488,0,66.58036195357215,68.29097604475001,41.89123342886173,85.47043398236282,2,1,1,3,98.64220793300112,1,7,IT,Male,75.7853249986566,65.55825135238668,7,1
80.40942611652295,79.07719132913059,66.08570500443881,9.596959866072087,2,50.96959745677117,26.158357365197304,59.026745483521,23.211108726829323,2,1,3,1,50.24342038277516,0,2,CSE,Female,74.28026723547158,39.8414522580797,7,1
75.7171848355884,61.38688600332773,85.68839630199717,7.484817414529151,0,35.38034526933144,26.04668910832536,26.58178594216495,91.193070109029,3,1,0,2,70.63391241895746,0,7,Mechanical,Female,75.4065797724737,44.80047260721268,6,0
54.3339089626116,54.88555868577938,57.716475010318796,9.960790074116563,3,65.04369876492925,96.11385766764528,56.766724577089846,99.35701977909146,1,3,4,2,55.02287748404842,1,5,ECE,Male,55.852430298644805,79.32032519718895,10,1
90.09451978828342,57.33723868084794,89.26241715771499,9.257124788725479,0,85.61608811435241,43.78326322458669,44.51707744342563,43.525396974142225,0,2,0,4,75.45789827813013,0,5,Civil,Female,79.9344944038254,54.360456439126736,6,1
65.39744311864332,61.80597096245639,89.94244054197162,6.042552571786679,3,79.49605340866887,27.365358886598035,85.79049689482835,36.82548450286349,2,1,3,4,51.23349772702436,1,5,CSE,Male,74.13800044111856,57.369348423239686,10,0
58.952888499193,57.712705916458674,74.35845122052014,9.65297607321958,1,33.51582080247816,67.92356697203053,24.558298159789462,81.22906910864326,1,1,1,1,70.3449215695314,0,2,Mechanical,Male,64.74305881290356,51.806688760735355,4,1
51.95720679462867,58.95521715446267,50.30652184240801,5.58183198942738,1,35.103128475753245,69.89190226322128,53.4885819934664,40.242107273620256,2,5,2,0,61.034953739266754,1,9,CSE,Female,53.39633592169061,49.681430001515295,9,0
78.3628612730356,63.68456809730466,63.77783039239581,9.087248542455958,4,58.201129784284596,71.88038560949505,56.67451393051504,89.24499065377628,2,5,1,3,76.66541812293704,0,0,ECE,Female,68.1253609680604,69.00025499451775,11,1
82.52308936842955,58.321932574148235,79.61249208203563,6.9031164673829,2,50.67033458335603,41.392162228603304,78.00048610392949,28.227407372598137,0,1,4,0,99.79968245503498,0,11,IT,Male,74.09850341558759,49.57259757212174,5,0
50.7962157885371,93.04474038206841,97.09693654531632,9.389871602225348,4,46.26690261392335,21.208854737158003,65.94300600721688,30.076415710348662,0,0,2,1,90.02680525633738,1,3,Mechanical,Female,81.99106146930819,40.873794767161726,3,0
74.58046679836548,53.85121979175882,80.32704929680008,9.340283450537251,3,49.67031492360995,97.20122955635775,73.37698697553449,98.33212440804925,0,3,1,1,92.28210458122106,0,9,CSE,Female,70.66032569575732,79.64516396588786,5,1
60.871797209501025,75.17654669937222,62.47057189107967,9.029627000588107,4,86.24379203078192,40.0714436552882,82.1639428521405,73.90711186160037,2,5,2,0,81.76324936795405,1,11,CSE,Male,65.80273192909384,70.59657259995274,9,1
80.96829393965359,69.69904769550375,80.43227374878134,8.950152181535307,0,95.04596375422977,74.08210304420379,88.9762378926551,87.75097795431623,2,0,0,3,52.077992413612925,0,5,CSE,Male,77.37311199005973,86.46382066135122,5,1
58.36958859223959,97.1541736116131,75.91929822636106,6.523395695490204,3,58.35718861692965,76.53038959029676,45.11003973779764,45.94635018812144,2,3,3,0,60.339883802207204,0,10,IT,Male,77.02484795170024,56.48599203328637,8,0
83.16501142891836,55.37786730406651,87.4325789672549,5.404596415256261,1,93.42777014927479,68.80059336635885,63.04181642911224,74.11869996164836,0,1,1,4,96.25322782235276,0,11,CSE,Male,76.53589520679742,74.84721997659855,6,0
68.5632966224258,69.09706875419559,55.135070663694,7.014900893825807,2,52.50469908735174,45.03259153709186,87.20864627513599,67.53934618468777,3,2,4,2,68.30565589643756,1,9,Civil,Male,63.35213787846402,63.07132077106684,11,1
94.96303945936326,96.5345807972177,86.52933932009734,5.867622574932543,3,63.350589044065416,41.68770030112526,99.15609047720451,68.25200960983577,1,4,0,4,55.18183632403978,1,1,Civil,Male,92.06102180501323,68.11159735805774,9,0
56.601005319007676,91.54434204291105,75.98079577645329,8.474755444512308,3,45.82202984711998,67.81346261621624,91.16154488350105,74.60259676301773,3,4,1,2,85.12026829331009,1,6,CSE,Female,74.83592251915694,69.84990852746375,10,1
66.3711848504124,89.21945940556543,96.22361618523175,6.730498632688928,0,74.83332295230908,89.28765068893532,49.717381009950145,66.02873385032788,2,1,0,1,64.97288619671274,1,6,Civil,Male,85.16663975088605,69.9667721253806,4,0
55.44672901954827,62.379335698157114,66.40986396985693,9.878051004299575,2,98.52867806223662,95.73869831387165,35.613321377492035,54.324989544213274,2,5,4,3,63.442845645208585,1,10,Mechanical,Female,61.91176500325439,71.0514218244534,14,1
94.38529367737101,58.20260419472316,80.36585087042951,8.20486038672666,1,72.2445167230365,28.472464352300612,59.151402992527096,42.07381555044375,3,0,1,0,99.89887277791303,0,3,Civil,Female,77.92270970980005,50.48554990457699,4,0
92.1122889622871,82.09487455637269,94.73734906448084,9.112402818171805,3,55.04698588794842,32.38628900781759,79.33131614688338,81.48650647305615,2,2,4,3,92.90694625133273,0,3,CSE,Male,90.15708868139026,62.062774378926385,11,1
62.38119813032747,94.61004747812412,54.920466943552604,5.662623363709242,3,75.34722121933699,95.57890070264637,59.405525660263805,38.101794400254896,1,3,2,0,70.39689091839205,1,0,ECE,Female,69.06556045995652,67.1083604956255,6,0
81.6792342096406,76.72461886466863,94.98696738734965,9.310072411363112,0,38.60444749257713,78.92281826678341,58.65446906509348,75.38834449235313,2,1,4,4,99.01306039082496,0,1,Mechanical,Male,85.51594287723262,62.89251982920179,11,1
89.22666560965837,77.43740909455519,83.01851467043903,9.613785952566971,4,92.2061356185779,90.63950598638185,87.05843368654405,38.66662581194613,1,2,2,4,82.50566117096068,0,8,IT,Female,83.20662827943968,77.14267527586247,9,1
76.6496389567742,63.438996495693644,53.25617883704825,7.435309594094679,1,65.21587655458855,36.210610730827455,48.91230232537491,70.02641359635632,3,2,1,0,87.10112259398801,0,9,CSE,Male,63.32906217055965,55.09130080178681,6,0
75.42322776108831,86.93566079321297,64.44625121344718,8.031264688754888,2,61.45448194277495,67.00686968875215,88.78357398493165,79.76626137032231,3,5,2,3,51.57565215411058,0,7,IT,Male,74.48616705166926,74.25279674669527,13,1
61.60890996322168,58.97809993076112,83.99226025497352,8.824049004514977,3,71.01053519174634,76.0911675533979,52.54438407613789,37.497111112523136,2,3,1,0,56.08026296740285,1,7,ECE,Male,69.77300707018425,59.28579948345131,6,0
54.46893285468316,65.5366033474037,53.23282887050104,5.874193136302063,3,73.73487039525817,74.40895083575782,46.25864845426715,24.795464068904664,1,2,1,1,81.65425632481191,0,8,IT,Male,57.29479240882648,54.79948343854695,5,0
93.06635638175968,70.420949053588,77.94418208846112,7.512830382317212,1,35.02430643585591,52.65213526933585,56.31919289597592,30.477899439533928,2,5,3,4,94.95119913247419,1,6,CSE,Female,80.22386446598875,43.618383510175406,14,1
93.22006674383987,74.36529817685384,66.60238673374192,6.993315138861566,4,77.78320548563818,21.231591335304678,80.99575669398948,68.47975738168203,0,0,1,1,81.18718630437978,1,8,CSE,Female,76.91656416970488,62.12257772415359,2,0
80.38886994911687,61.635667155923855,79.8039448528389,5.731869960811245,3,46.935217622087066,66.63408454434105,30.080162229119544,87.95571249805884,0,5,2,4,56.70124471594959,0,9,ECE,Female,74.52893907264777,57.90129422340162,11,0
66.27342997033763,55.51216758748177,52.195617623000615,6.837672111457657,1,79.97668427546128,40.2481231343687,35.71353726976139,23.59974569883395,0,0,3,4,55.78800231231623,1,11,CSE,Female,57.41392631654607,44.884522594606324,7,0
66.76205958140773,79.30976203719837,91.83376669531407,5.340861546927468,0,87.57743560689377,56.020339691431225,96.11558605304735,78.7321007233317,0,0,3,2,92.20929479120409,0,1,ECE,Female,80.55505316370746,79.61136551867601,5,0
84.84587258577149,63.85426655553228,96.72747052051506,5.129059534747435,4,86.27709552867643,96.60648120670538,34.03933019050859,47.305491676004166,2,2,1,1,56.96511693539571,0,5,ECE,Male,83.30102995059715,66.05709965047365,6,0
93.0612924777237,77.89943462828539,96.50613705371319,5.675831445774114,2,68.67506771855224,51.922825411394776,65.41818543448437,58.2822695935618,0,5,4,1,76.01159802520127,0,2,CSE,Male,89.890672953288,61.0745870394983,10,0
92.58014836472563,57.40941033316171,85.98328792366038,9.81557555794587,3,66.41189246175259,87.18412853315414,66.34515733295503,94.30876398764525,1,0,4,2,51.855665998115114,1,10,Civil,Male,79.39018277883036,78.56248557887675,7,1
87.43402620116595,73.09472488903124,56.24413952627033,7.747647679475085,1,40.00131729375882,35.083248459940094,59.16995696401958,46.557720378867636,3,3,3,3,54.03348836955887,1,5,ECE,Male,70.65628113756729,45.20306077414653,12,1
80.81751901540582,75.56429276247613,86.39663340459308,9.8291108057661,0,84.27423052821949,73.7968398420023,71.57961988614548,57.22695471515888,3,2,1,1,83.61741338214324,1,2,CSE,Male,81.47319689520181,71.71941124288153,7,1
54.038718319762346,52.48752976747649,51.18017199002247,7.162489391650659,2,48.99865663127001,98.16055635511547,38.386138063809476,21.09459318085449,0,5,4,0,84.45907052137584,0,7,Civil,Female,52.42994322218064,51.65998605776237,9,0
57.75817827654146,66.1570053533082,51.06193047339187,6.559080665426298,1,64.76867959725627,28.15144806983494,64.21298142213985,26.52789760038707,0,5,1,2,67.07347033042211,0,10,ECE,Male,57.599327278311634,45.91525167240453,8,0
93.1306010492998,56.451904493070764,65.53329051917798,7.5307093142012205,1,49.89918650492617,20.66559537817536,49.77386041975177,40.68732729078272,0,4,1,1,60.78048826215224,0,3,Civil,Male,71.08806787038236,40.25649239840901,6,0
79.10859486366031,53.041998582692855,73.45487313942395,7.197558443164551,2,39.367985409978516,54.686623410609144,72.93338077033512,22.228179265685952,2,5,3,3,90.6855135378654,1,11,Mechanical,Female,69.02712728967553,47.30404221415218,13,1
50.441458477598225,97.51809115471737,86.97955605477406,5.52832342130872,0,74.06903878242156,27.410038644109378,31.297883469851957,70.51002608386008,3,2,3,1,60.85516147349452,0,9,Mechanical,Female,79.17968731160431,50.82174674506074,9,0
54.87063405756954,65.4729845587867,82.79817807711225,8.204131573451031,0,33.80324243760327,79.8707479740985,65.67019334715809,54.111868544129806,0,3,0,4,77.10135348331899,0,5,Civil,Male,69.22235681575177,58.364013075747415,7,1
81.84808491718668,88.87397340102248,71.40332990608391,6.080190912547998,4,82.405166388834,93.16389310788472,34.821628430665896,63.85161621824176,1,5,4,0,98.41044204314528,1,8,ECE,Male,79.77794945789631,68.56057603640659,10,0
50.24295602461849,62.222751428660665,63.13407998151996,8.097939774489149,3,52.231075668278166,54.721677816700705,42.29144504920291,33.971774871706366,0,4,4,2,57.39262189311919,1,1,CSE,Female,58.99334422859173,45.80399335147204,10,0
57.71878646803994,82.7121306667486,97.86197600757014,8.251005461990767,2,30.009428510313974,40.69693137243527,37.496784025886654,43.67456235492929,3,2,4,4,97.04381337473544,1,1,IT,Male,81.27406554346462,37.9694265658913,13,1
76.33922188959613,86.49093727470495,70.4567025073267,5.76012426564324,2,65.77903974660609,54.75226552052878,34.62702238950537,73.10595798821801,0,0,2,3,59.14465265343343,0,6,CSE,Male,77.031728752221,57.066071411214566,5,0
83.21096948924928,78.59065954917652,71.66657716782441,5.306748135553341,2,33.27963359693222,77.87582542800008,86.05687612485336,97.22421789043199,3,1,1,4,78.37216040116148,0,1,IT,Male,77.20711957865751,73.60913826005441,9,0
81.29414045612482,72.6356570504076,57.85394341720012,8.9038079303422,0,49.33186904746296,20.72433292642968,42.856605412871225,24.033341888176736,0,1,3,4,68.85038559793723,0,1,IT,Female,69.32051661883978,34.236537318735145,8,1
60.76492685410687,69.76836387906889,88.1508583399966,7.299002118846601,3,79.48835412190013,67.15631915877577,94.16990254915595,91.23074566842129,1,0,4,3,98.2464300750913,1,3,ECE,Male,74.42033055595137,83.01133037456329,8,1
84.18460262468173,66.74567679406377,83.29674683751145,5.290818977527379,4,34.38827351353061,69.06333479099033,97.59412202761527,66.15049610489667,0,5,0,4,63.67710145009684,1,8,Civil,Male,78.59778256062822,66.79905660925822,9,0
61.3879561998464,94.61739892389565,60.5969414138605,9.974331585848836,1,88.75369446492016,71.01505975167484,65.7008375949678,65.1135653404499,1,1,4,2,69.98290010428768,1,7,CSE,Female,71.04038310266682,72.64578928800317,8,1
65.61918551164484,89.869731573811,53.95429018956045,5.288902804981833,1,30.267394586100817,39.36176639847018,31.440089813258112,60.02228281662083,1,1,1,1,99.14300589277101,1,1,Civil,Female,68.22839120146094,40.27288340361248,4,0
85.83158744566515,96.3212917119926,82.66396649958622,8.475176144292766,2,47.277670844133155,77.12421787025013,49.9638594703665,25.55152687233467,0,0,1,4,76.82351955942366,0,7,Mechanical,Female,87.71145034713182,49.97931876427112,5,0
81.1823791542663,55.96626672730615,81.41653828549448,9.918394626317067,3,81.863283930645,27.311318906542112,83.81858106785712,27.19014813889285,1,5,3,2,75.13150578106267,0,3,ECE,Male,73.71120907866953,55.045833010984275,11,1
90.76272370372054,85.08163880977492,63.116457295914046,6.195900521079628,0,52.138910481051475,35.94162691734407,49.39125829576564,68.07296045272689,2,5,2,1,62.888924410199564,0,1,ECE,Female,77.99989167241425,51.386189036722016,10,1
81.56541883041649,95.04034192740981,95.6414509880197,5.711246843435981,3,37.13246716462095,90.19760373235856,26.961377464223098,47.27668571484466,0,0,3,1,85.06817801552208,0,10,Mechanical,Male,91.23830862255576,50.39203351901182,4,0
77.27881296010264,58.699187175951685,57.25077880548321,5.606924697112144,3,55.216374316029956,79.09785205812531,64.54279287425504,93.38144532621445,0,5,4,4,50.718647588888885,0,9,CSE,Female,63.69371156300958,73.0596161436562,13,0
54.496388855748435,53.19182083360532,70.7520704500449,6.516375737837977,0,48.927530046916786,21.099644320907622,87.60966811968278,52.52724298875778,1,5,0,2,52.475631485114675,0,6,Mechanical,Male,60.607291086824084,52.54102136906624,8,0
67.6503585468528,85.57379116592284,95.29356416804475,5.505229055053233,2,88.98983315123884,39.87010082958402,83.67411097148019,31.46251669621129,1,2,3,4,79.96792935679014,0,5,CSE,Female,84.08467058105059,60.99914041212858,10,0
62.72971364872282,77.57470943263577,70.14691121245387,8.46080670847066,3,51.93435423096002,37.15251863945316,34.00985121042826,77.17750668016288,0,2,2,3,67.0837286909227,0,9,IT,Male,70.15009140938913,50.068557690251076,7,0
61.711502882196015,90.40778128439706,80.6492454878761,5.311458990650314,1,85.2252730243205,41.664506242957806,73.82116915299733,43.46827371528079,2,0,3,1,97.66581861004803,1,4,ECE,Male,77.89548344512836,61.044805533889104,6,0
96.70450662811739,56.709074078061896,69.08453110221413,7.547110640748949,0,92.43105013675142,39.80478162239091,37.64034107485177,62.03762458847145,1,3,1,4,95.15953453613929,1,10,CSE,Female,73.65788665273944,57.97844935561639,9,1
68.8686907840045,88.17283096927473,63.16232971273616,9.983484269264885,4,60.36721937035706,25.00210365942766,37.45660276417378,75.8266228404136,1,1,4,1,85.68531293383536,0,0,Civil,Female,72.37738841107823,49.66313715859303,7,1
92.81823464850143,59.67811136229174,97.23092710207175,9.069851347530093,2,93.69602006980745,56.71524132774563,89.92574186441482,92.02112889616564,3,2,4,2,90.90727905639007,1,1,Civil,Male,84.64127464406666,83.08953303953338,11,1
80.29465404786862,57.855485257553816,69.64803230312206,8.076097191155053,0,56.4122637774235,78.61867798289322,39.97351621921841,83.37529558413408,2,1,4,0,83.36659248338466,0,7,ECE,Female,69.30425471287555,64.59493839091729,7,1
88.15094256999913,57.884758300687665,92.91676177659845,6.5312681039330585,4,97.48548915430757,68.53853797739491,41.0597877214409,74.10888542981793,2,4,4,4,56.27910513550803,0,0,Mechanical,Male,80.97741497184542,70.29817507074033,14,1
74.12658046904923,89.09958657110634,61.03782108277214,8.119479181458193,4,36.25026671679011,73.82973348784638,20.052271260903964,74.37065459161148,0,0,4,4,88.27716848446013,1,2,Mechanical,Female,73.38297854515554,51.12573151428798,8,0
77.69138646206524,81.9294665934176,60.229025793204,7.635207319558258,3,78.091348655227,26.49193428289913,89.65352273004142,95.67397152256692,2,3,4,1,60.50959843594232,0,1,CSE,Female,71.97786623392645,72.47769429768363,10,1
73.64084930330546,75.10714038891773,51.49443597845654,7.130416919451857,3,64.566982831985,96.11925681414297,83.40758505673078,43.66592779972288,0,4,0,2,66.17214275500984,0,4,Mechanical,Male,65.22217129904956,71.9399381256454,6,0
59.371663414306134,67.22386323792813,81.28000761804248,5.653551883700997,3,57.1354163818953,87.07934670744199,70.18631480725423,20.08896753569499,3,4,2,3,90.96171060512101,0,3,ECE,Female,70.49066104288727,58.62251135807163,12,0
84.67770153255225,92.1056259590292,67.68926449874053,9.433021076202333,0,74.28983151240206,84.40722547965302,80.02126111510738,41.7563647518559,2,5,4,2,76.82628041967241,0,6,CSE,Female,80.11070404697065,70.11867071475459,13,1
63.47707339716108,68.8373651562865,91.48919599230257,7.248923244106613,0,79.26999641440318,85.8387044033414,32.16388539395935,37.43131037013952,1,4,2,4,92.99703570917046,0,4,IT,Male,76.29000996295531,58.67597414546086,11,1
51.16716638870979,89.1967730946357,72.71407552119474,5.973112559103825,2,30.305428875521635,94.6168406506209,56.66588756700604,72.94676680911985,3,0,4,3,60.651765992163206,0,7,Mechanical,Male,71.19481205348154,63.63373097556711,10,0
80.98267020354405,71.0784756113705,96.47328453990664,6.838796754386448,3,41.68671621230391,63.54031728909582,48.09755098790247,70.69692798124233,0,2,3,2,80.38892193034437,0,3,Mechanical,Female,84.20765756043701,56.00537811763613,7,0
58.50131261153835,68.09333261239556,58.90522475374981,7.070648762644636,4,79.91322354440231,36.022561429410075,27.50212210056132,67.4769106163779,3,0,4,0,54.18954862741308,1,11,CSE,Male,61.540483468680094,52.7287044226879,7,0
95.14201204893989,72.20862971214112,91.69391206186933,9.137689477834371,1,76.64697895047445,69.34268862820329,58.890438817193925,21.299475456756298,0,2,1,1,82.15304967700149,1,5,Civil,Female,86.88275735307204,56.54489546315699,4,1
95.7885716961242,64.46613795987882,87.2766489340036,8.66807190280701,2,97.62332535900741,79.43051949343513,93.65917202741083,78.3022443560518,3,4,0,2,88.12670188877674,0,3,Mechanical,Female,82.98707247040235,87.25381530897629,9,1
93.91349073058153,85.88525024846005,87.0042485429145,8.846524468206699,0,83.2726453175548,79.03339146832204,23.20472952405556,45.88243299883932,0,4,3,2,79.24654469893608,1,1,ECE,Male,88.74132171087828,57.84829982719293,9,1
